uf,cargo,turno,instituto,contratante,data_ref,data_divulgacao,campo_inicio,campo_fim,amostra,margem_erro,metodologia,registro_tse,cenario,principal,candidato,partido,slug,percentual,fonte,url,revid
AC,governador,1,TV Gazeta,Delta,2026-03-21,,2026-03-16,2026-03-21,1006,3.1,,,1,1,Tião Bocalom,PSDB,ac-gov-tiao-bocalom,15.6,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,TV Gazeta,Delta,2026-03-21,,2026-03-16,2026-03-21,1006,3.1,,,1,1,Thor Dantas,PSB,ac-gov-thor-dantas,2.68,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Veritá,,2026-03-24,,2026-03-18,2026-03-24,1030,3.5,,,1,1,Alan Rick,Republicanos,ac-gov-alan-rick,41.3,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Veritá,,2026-03-24,,2026-03-18,2026-03-24,1030,3.5,,,1,1,Tião Bocalom,PSDB,ac-gov-tiao-bocalom,26.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Veritá,,2026-03-24,,2026-03-18,2026-03-24,1030,3.5,,,1,1,Mailza Assis,PP,ac-gov-mailza-assis,25.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Veritá,,2026-03-24,,2026-03-18,2026-03-24,1030,3.5,,,1,1,Thor Dantas,PSB,ac-gov-thor-dantas,7.7,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Veritá,,2026-04-27,,2026-04-23,2026-04-27,1030,3.5,,,1,1,Alan Rick,Republicanos,ac-gov-alan-rick,38.1,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Veritá,,2026-04-27,,2026-04-23,2026-04-27,1030,3.5,,,1,1,Mailza Assis,PP,ac-gov-mailza-assis,32.9,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Veritá,,2026-04-27,,2026-04-23,2026-04-27,1030,3.5,,,1,1,Tião Bocalom,PSDB,ac-gov-tiao-bocalom,22.1,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Veritá,,2026-04-27,,2026-04-23,2026-04-27,1030,3.5,,,1,1,Thor Dantas,PSB,ac-gov-thor-dantas,6.9,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Delta,,2026-04-30,,2026-04-25,2026-04-30,1006,3.1,,,1,1,Alan Rick,Republicanos,ac-gov-alan-rick,39.6,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Delta,,2026-04-30,,2026-04-25,2026-04-30,1006,3.1,,,1,1,Tião Bocalom,PSDB,ac-gov-tiao-bocalom,18.9,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Delta,,2026-04-30,,2026-04-25,2026-04-30,1006,3.1,,,1,1,Mailza Assis,PP,ac-gov-mailza-assis,16.5,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Delta,,2026-04-30,,2026-04-25,2026-04-30,1006,3.1,,,1,1,Thor Dantas,PSB,ac-gov-thor-dantas,1.79,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Notícias da Hora,Delta,2026-05-16,,2026-05-13,2026-05-16,800,3.5,,,1,1,Alan Rick,Republicanos,ac-gov-alan-rick,42.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Notícias da Hora,Delta,2026-05-16,,2026-05-13,2026-05-16,800,3.5,,,1,1,Mailza Assis,PP,ac-gov-mailza-assis,16.12,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Notícias da Hora,Delta,2026-05-16,,2026-05-13,2026-05-16,800,3.5,,,1,1,Tião Bocalom,PSDB,ac-gov-tiao-bocalom,15.88,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Notícias da Hora,Delta,2026-05-16,,2026-05-13,2026-05-16,800,3.5,,,1,1,Thor Dantas,PSB,ac-gov-thor-dantas,1.5,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Paraná Pesquisas,,2026-06-02,,2026-05-31,2026-06-02,1000,3.2,,,1,1,Alan Rick,Republicanos,ac-gov-alan-rick,41.2,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Paraná Pesquisas,,2026-06-02,,2026-05-31,2026-06-02,1000,3.2,,,1,1,Mailza Assis,PP,ac-gov-mailza-assis,24.4,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Paraná Pesquisas,,2026-06-02,,2026-05-31,2026-06-02,1000,3.2,,,1,1,Tião Bocalom,PSDB,ac-gov-tiao-bocalom,16.1,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Paraná Pesquisas,,2026-06-02,,2026-05-31,2026-06-02,1000,3.2,,,1,1,Thor Dantas,PSB,ac-gov-thor-dantas,3.8,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,TV Gazeta,Delta,2026-06-06,,2026-06-01,2026-06-06,1201,3.0,,,1,1,Alan Rick,Republicanos,ac-gov-alan-rick,39.55,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,TV Gazeta,Delta,2026-06-06,,2026-06-01,2026-06-06,1201,3.0,,,1,1,Mailza Assis,PP,ac-gov-mailza-assis,19.4,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,TV Gazeta,Delta,2026-06-06,,2026-06-01,2026-06-06,1201,3.0,,,1,1,Tião Bocalom,PSDB,ac-gov-tiao-bocalom,17.07,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,TV Gazeta,Delta,2026-06-06,,2026-06-01,2026-06-06,1201,3.0,,,1,1,Thor Dantas,PSB,ac-gov-thor-dantas,2.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Real Time Big Data,,2026-06-17,,2026-06-16,2026-06-17,1600,2.0,,,1,1,Alan Rick,Republicanos,ac-gov-alan-rick,39.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Real Time Big Data,,2026-06-17,,2026-06-16,2026-06-17,1600,2.0,,,1,1,Mailza Assis,PP,ac-gov-mailza-assis,26.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Real Time Big Data,,2026-06-17,,2026-06-16,2026-06-17,1600,2.0,,,1,1,Tião Bocalom,PSDB,ac-gov-tiao-bocalom,18.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Real Time Big Data,,2026-06-17,,2026-06-16,2026-06-17,1600,2.0,,,1,1,Thor Dantas,PSB,ac-gov-thor-dantas,5.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Acre em Dia,Delta,2026-06-30,,2026-06-27,2026-06-30,800,3.5,,,1,1,Alan Rick,Republicanos,ac-gov-alan-rick,41.25,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Acre em Dia,Delta,2026-06-30,,2026-06-27,2026-06-30,800,3.5,,,1,1,Tião Bocalom,PSDB,ac-gov-tiao-bocalom,19.5,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Acre em Dia,Delta,2026-06-30,,2026-06-27,2026-06-30,800,3.5,,,1,1,Mailza Assis,PP,ac-gov-mailza-assis,19.25,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Acre em Dia,Delta,2026-06-30,,2026-06-27,2026-06-30,800,3.5,,,1,1,Thor Dantas,PSB,ac-gov-thor-dantas,2.5,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,TV Gazeta,Delta,2026-07-15,,2026-07-11,2026-07-15,1006,3.0,,,1,1,Alan Rick,Republicanos,ac-gov-alan-rick,38.27,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,TV Gazeta,Delta,2026-07-15,,2026-07-11,2026-07-15,1006,3.0,,,1,1,Mailza Assis,PP,ac-gov-mailza-assis,19.48,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,TV Gazeta,Delta,2026-07-15,,2026-07-11,2026-07-15,1006,3.0,,,1,1,Tião Bocalom,PSDB,ac-gov-tiao-bocalom,19.28,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,TV Gazeta,Delta,2026-07-15,,2026-07-11,2026-07-15,1006,3.0,,,1,1,Thor Dantas,PSB,ac-gov-thor-dantas,1.79,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Real Time Big Data,,2026-07-25,,2026-07-22,2026-07-25,1600,2.0,,,1,1,Alan Rick,Republicanos,ac-gov-alan-rick,38.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Real Time Big Data,,2026-07-25,,2026-07-22,2026-07-25,1600,2.0,,,1,1,Mailza Assis,PP,ac-gov-mailza-assis,28.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Real Time Big Data,,2026-07-25,,2026-07-22,2026-07-25,1600,2.0,,,1,1,Tião Bocalom,PSDB,ac-gov-tiao-bocalom,17.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Real Time Big Data,,2026-07-25,,2026-07-22,2026-07-25,1600,2.0,,,1,1,Thor Dantas,PSB,ac-gov-thor-dantas,7.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,AtlasIntel,,2026-08-02,,2026-07-28,2026-08-02,997,3.0,,,1,1,Mailza Assis,PP,ac-gov-mailza-assis,35.2,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,AtlasIntel,,2026-08-02,,2026-07-28,2026-08-02,997,3.0,,,1,1,Alan Rick,Republicanos,ac-gov-alan-rick,33.1,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,AtlasIntel,,2026-08-02,,2026-07-28,2026-08-02,997,3.0,,,1,1,Tião Bocalom,PSDB,ac-gov-tiao-bocalom,18.5,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,AtlasIntel,,2026-08-02,,2026-07-28,2026-08-02,997,3.0,,,1,1,Thor Dantas,PSB,ac-gov-thor-dantas,9.7,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Travessia Diagnóstico,,2026-08-06,,2026-08-04,2026-08-06,800,3.5,,,1,1,Alan Rick,Republicanos,ac-gov-alan-rick,37.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Travessia Diagnóstico,,2026-08-06,,2026-08-04,2026-08-06,800,3.5,,,1,1,Mailza Assis,PP,ac-gov-mailza-assis,29.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Travessia Diagnóstico,,2026-08-06,,2026-08-04,2026-08-06,800,3.5,,,1,1,Tião Bocalom,PSDB,ac-gov-tiao-bocalom,13.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Travessia Diagnóstico,,2026-08-06,,2026-08-04,2026-08-06,800,3.5,,,1,1,Thor Dantas,PSB,ac-gov-thor-dantas,7.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,TV Gazeta,Delta,2026-08-09,,2026-08-04,2026-08-09,1006,3.1,,,1,1,Alan Rick,Republicanos,ac-gov-alan-rick,38.23,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,TV Gazeta,Delta,2026-08-09,,2026-08-04,2026-08-09,1006,3.1,,,1,1,Mailza Assis,PP,ac-gov-mailza-assis,25.55,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,TV Gazeta,Delta,2026-08-09,,2026-08-04,2026-08-09,1006,3.1,,,1,1,Tião Bocalom,PSDB,ac-gov-tiao-bocalom,14.02,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,TV Gazeta,Delta,2026-08-09,,2026-08-04,2026-08-09,1006,3.1,,,1,1,Thor Dantas,PSB,ac-gov-thor-dantas,3.48,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,DataControl,,2026-08-22,,2026-08-17,2026-08-22,1620,2.43,,,1,1,Mailza Assis,PP,ac-gov-mailza-assis,34.9,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,DataControl,,2026-08-22,,2026-08-17,2026-08-22,1620,2.43,,,1,1,Alan Rick,Republicanos,ac-gov-alan-rick,27.5,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,DataControl,,2026-08-22,,2026-08-17,2026-08-22,1620,2.43,,,1,1,Tião Bocalom,PSDB,ac-gov-tiao-bocalom,15.3,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,DataControl,,2026-08-22,,2026-08-17,2026-08-22,1620,2.43,,,1,1,Thor Dantas,PSB,ac-gov-thor-dantas,2.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,TV Gazeta,Delta,2026-08-24,,2026-08-20,2026-08-24,1006,3.1,,,1,1,Alan Rick,Republicanos,ac-gov-alan-rick,32.5,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,TV Gazeta,Delta,2026-08-24,,2026-08-20,2026-08-24,1006,3.1,,,1,1,Mailza Assis,PP,ac-gov-mailza-assis,29.32,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,TV Gazeta,Delta,2026-08-24,,2026-08-20,2026-08-24,1006,3.1,,,1,1,Tião Bocalom,PSDB,ac-gov-tiao-bocalom,15.01,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,TV Gazeta,Delta,2026-08-24,,2026-08-20,2026-08-24,1006,3.1,,,1,1,Thor Dantas,PSB,ac-gov-thor-dantas,3.38,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Novo Perfil,,2026-08-27,,2026-08-20,2026-08-27,1430,2.5,,,1,1,Alan Rick,Republicanos,ac-gov-alan-rick,36.1,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Novo Perfil,,2026-08-27,,2026-08-20,2026-08-27,1430,2.5,,,1,1,Mailza Assis,PP,ac-gov-mailza-assis,33.1,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Novo Perfil,,2026-08-27,,2026-08-20,2026-08-27,1430,2.5,,,1,1,Tião Bocalom,PSDB,ac-gov-tiao-bocalom,16.2,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Novo Perfil,,2026-08-27,,2026-08-20,2026-08-27,1430,2.5,,,1,1,Thor Dantas,PSB,ac-gov-thor-dantas,2.3,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,1,Quaest,Rádio TV do Amazonas,2026-08-27,2026-08-27,2026-08-23,2026-08-26,804,3.0,presencial,AC-09106/2026,1,1,Alan Rick,Republicanos,ac-gov-alan-rick,33.0,"números pela compilação da Wikipédia; ficha técnica (registro, modo, contratante) pela Gazeta do Povo",https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/quaest-governador-senador-acre-agosto-2026/,72909517
AC,governador,1,Quaest,Rádio TV do Amazonas,2026-08-27,2026-08-27,2026-08-23,2026-08-26,804,3.0,presencial,AC-09106/2026,1,1,Mailza Assis,PP,ac-gov-mailza-assis,24.0,"números pela compilação da Wikipédia; ficha técnica (registro, modo, contratante) pela Gazeta do Povo",https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/quaest-governador-senador-acre-agosto-2026/,72909517
AC,governador,1,Quaest,Rádio TV do Amazonas,2026-08-27,2026-08-27,2026-08-23,2026-08-26,804,3.0,presencial,AC-09106/2026,1,1,Tião Bocalom,PSDB,ac-gov-tiao-bocalom,15.0,"números pela compilação da Wikipédia; ficha técnica (registro, modo, contratante) pela Gazeta do Povo",https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/quaest-governador-senador-acre-agosto-2026/,72909517
AC,governador,1,Quaest,Rádio TV do Amazonas,2026-08-27,2026-08-27,2026-08-23,2026-08-26,804,3.0,presencial,AC-09106/2026,1,1,Thor Dantas,PSB,ac-gov-thor-dantas,2.0,"números pela compilação da Wikipédia; ficha técnica (registro, modo, contratante) pela Gazeta do Povo",https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/quaest-governador-senador-acre-agosto-2026/,72909517
AC,governador,2,TV Gazeta,Delta,2026-03-21,,2026-03-16,2026-03-21,1006,3.1,,,Alan Rick × Mailza Assis,1,Alan Rick,Republicanos,ac-gov-alan-rick,48.51,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,2,TV Gazeta,Delta,2026-03-21,,2026-03-16,2026-03-21,1006,3.1,,,Alan Rick × Mailza Assis,1,Mailza Assis,PP,ac-gov-mailza-assis,27.24,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
AC,governador,2,TV Gazeta,Delta,2026-03-21,,2026-03-16,2026-03-21,1006,3.1,,,Alan Rick × Tião Bocalom,1,Alan Rick,Republicanos,ac-gov-alan-rick,58.25,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Acre",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Acre,72909517
