uf,cargo,turno,instituto_bruto,campo_inicio,campo_fim,amostra,margem_erro,cenario,candidato,partido,percentual,outros,indecisos,secao,tabela,ordem_col,pagina,revid
MS,governador,1,Instituto Ranking Brasil,2026-07-18,2026-07-23,2000,2.2,1,Eduardo Riedel,PP,46.2,1.6,14.2,Primeiro turno (governador) > 2026,1,5,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Instituto Ranking Brasil,2026-07-18,2026-07-23,2000,2.2,1,Fábio Trad,PT,21.6,1.6,14.2,Primeiro turno (governador) > 2026,1,6,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Instituto Ranking Brasil,2026-07-18,2026-07-23,2000,2.2,1,João Henrique Catan,NOVO,8.0,1.6,14.2,Primeiro turno (governador) > 2026,1,7,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Instituto Ranking Brasil,2026-07-18,2026-07-23,2000,2.2,1,Delcídio do Amaral,PRD,5.0,1.6,14.2,Primeiro turno (governador) > 2026,1,8,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Instituto Ranking Brasil,2026-07-18,2026-07-23,2000,2.2,1,Economista Renato Gomes,DC,3.4,1.6,14.2,Primeiro turno (governador) > 2026,1,9,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Instituto Ranking Brasil,2026-06-29,2026-07-03,2000,2.2,1,Eduardo Riedel,PP,46.4,2.2,14.0,Primeiro turno (governador) > 2026,1,5,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Instituto Ranking Brasil,2026-06-29,2026-07-03,2000,2.2,1,Fábio Trad,PT,20.8,2.2,14.0,Primeiro turno (governador) > 2026,1,6,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Instituto Ranking Brasil,2026-06-29,2026-07-03,2000,2.2,1,João Henrique Catan,NOVO,10.0,2.2,14.0,Primeiro turno (governador) > 2026,1,7,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Instituto Ranking Brasil,2026-06-29,2026-07-03,2000,2.2,1,Delcídio do Amaral,PRD,3.6,2.2,14.0,Primeiro turno (governador) > 2026,1,8,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Instituto Ranking Brasil,2026-06-29,2026-07-03,2000,2.2,1,Economista Renato Gomes,DC,3.0,2.2,14.0,Primeiro turno (governador) > 2026,1,9,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,IPR,2026-06-09,2026-06-13,950,3.0,1,Eduardo Riedel,PP,46.6,3.9,20.9,Primeiro turno (governador) > 2026,1,5,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,IPR,2026-06-09,2026-06-13,950,3.0,1,Fábio Trad,PT,17.5,3.9,20.9,Primeiro turno (governador) > 2026,1,6,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,IPR,2026-06-09,2026-06-13,950,3.0,1,João Henrique Catan,NOVO,6.9,3.9,20.9,Primeiro turno (governador) > 2026,1,7,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,IPR,2026-06-09,2026-06-13,950,3.0,1,Economista Renato Gomes,DC,4.3,3.9,20.9,Primeiro turno (governador) > 2026,1,9,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Ipems/JD1,2026-06-05,2026-06-10,950,3.0,1,Eduardo Riedel,PP,45.24,1.77,17.9,Primeiro turno (governador) > 2026,1,5,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Ipems/JD1,2026-06-05,2026-06-10,950,3.0,1,Fábio Trad,PT,12.53,1.77,17.9,Primeiro turno (governador) > 2026,1,6,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Ipems/JD1,2026-06-05,2026-06-10,950,3.0,1,João Henrique Catan,NOVO,8.52,1.77,17.9,Primeiro turno (governador) > 2026,1,7,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Ipems/JD1,2026-06-05,2026-06-10,950,3.0,1,Delcídio do Amaral,PRD,12.3,1.77,17.9,Primeiro turno (governador) > 2026,1,8,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Ipems/JD1,2026-06-05,2026-06-10,950,3.0,1,Economista Renato Gomes,DC,1.74,1.77,17.9,Primeiro turno (governador) > 2026,1,9,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Instituto Ranking Brasil,2026-06-01,2026-06-05,2000,2.2,1,Eduardo Riedel,PP,46.0,2.0,28.9,Primeiro turno (governador) > 2026,1,5,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Instituto Ranking Brasil,2026-06-01,2026-06-05,2000,2.2,1,Fábio Trad,PT,20.4,2.0,28.9,Primeiro turno (governador) > 2026,1,6,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Instituto Ranking Brasil,2026-06-01,2026-06-05,2000,2.2,1,João Henrique Catan,NOVO,9.0,2.0,28.9,Primeiro turno (governador) > 2026,1,7,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Instituto Ranking Brasil,2026-06-01,2026-06-05,2000,2.2,1,Delcídio do Amaral,PRD,4.0,2.0,28.9,Primeiro turno (governador) > 2026,1,8,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Instituto Ranking Brasil,2026-06-01,2026-06-05,2000,2.2,1,Economista Renato Gomes,DC,2.6,2.0,28.9,Primeiro turno (governador) > 2026,1,9,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Novo Ibrape,2026-05-20,2026-05-25,1000,3.1,1,Eduardo Riedel,PP,46.6,3.8,16.0,Primeiro turno (governador) > 2026,1,5,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Novo Ibrape,2026-05-20,2026-05-25,1000,3.1,1,Fábio Trad,PT,17.5,3.8,16.0,Primeiro turno (governador) > 2026,1,6,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Novo Ibrape,2026-05-20,2026-05-25,1000,3.1,1,João Henrique Catan,NOVO,6.9,3.8,16.0,Primeiro turno (governador) > 2026,1,7,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Novo Ibrape,2026-05-20,2026-05-25,1000,3.1,1,Economista Renato Gomes,DC,4.3,3.8,16.0,Primeiro turno (governador) > 2026,1,9,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Real Time Big Data,2026-05-09,2026-05-11,1600,2.0,1,Eduardo Riedel,PP,43.0,3.0,13.0,Primeiro turno (governador) > 2026,1,5,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Real Time Big Data,2026-05-09,2026-05-11,1600,2.0,1,Fábio Trad,PT,21.0,3.0,13.0,Primeiro turno (governador) > 2026,1,6,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Real Time Big Data,2026-05-09,2026-05-11,1600,2.0,1,João Henrique Catan,NOVO,11.0,3.0,13.0,Primeiro turno (governador) > 2026,1,7,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Real Time Big Data,2026-05-09,2026-05-11,1600,2.0,1,Delcídio do Amaral,PRD,7.0,3.0,13.0,Primeiro turno (governador) > 2026,1,8,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Real Time Big Data,2026-05-09,2026-05-11,1600,2.0,1,Economista Renato Gomes,DC,2.0,3.0,13.0,Primeiro turno (governador) > 2026,1,9,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,IPR,2026-04-27,2026-05-01,784,3.5,1,Eduardo Riedel,PP,47.32,3.32,22.44,Primeiro turno (governador) > 2026,1,5,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,IPR,2026-04-27,2026-05-01,784,3.5,1,Fábio Trad,PT,16.45,3.32,22.44,Primeiro turno (governador) > 2026,1,6,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,IPR,2026-04-27,2026-05-01,784,3.5,1,João Henrique Catan,NOVO,6.76,3.32,22.44,Primeiro turno (governador) > 2026,1,7,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,IPR,2026-04-27,2026-05-01,784,3.5,1,Economista Renato Gomes,DC,3.7,3.32,22.44,Primeiro turno (governador) > 2026,1,9,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Instituto Ranking Brasil,2026-04-05,2026-04-10,2000,2.2,1,Eduardo Riedel,PP,43.0,2.0,18.2,Primeiro turno (governador) > 2026,1,5,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Instituto Ranking Brasil,2026-04-05,2026-04-10,2000,2.2,1,Fábio Trad,PT,19.4,2.0,18.2,Primeiro turno (governador) > 2026,1,6,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Instituto Ranking Brasil,2026-04-05,2026-04-10,2000,2.2,1,João Henrique Catan,NOVO,8.0,2.0,18.2,Primeiro turno (governador) > 2026,1,7,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Instituto Ranking Brasil,2026-04-05,2026-04-10,2000,2.2,1,Delcídio do Amaral,PRD,6.2,2.0,18.2,Primeiro turno (governador) > 2026,1,8,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Instituto Ranking Brasil,2026-04-05,2026-04-10,2000,2.2,1,Economista Renato Gomes,DC,3.5,2.0,18.2,Primeiro turno (governador) > 2026,1,9,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Veritá,2026-03-24,2026-03-30,1220,3.0,1,Eduardo Riedel,PP,49.5,5.7,,Primeiro turno (governador) > 2026,1,5,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Veritá,2026-03-24,2026-03-30,1220,3.0,1,Fábio Trad,PT,24.5,5.7,,Primeiro turno (governador) > 2026,1,6,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Veritá,2026-03-24,2026-03-30,1220,3.0,1,João Henrique Catan,NOVO,20.3,5.7,,Primeiro turno (governador) > 2026,1,7,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Novo Ibrape,2026-03-24,2026-03-29,1000,3.0,1,Eduardo Riedel,PP,46.2,,32.6,Primeiro turno (governador) > 2026,1,5,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Novo Ibrape,2026-03-24,2026-03-29,1000,3.0,1,Fábio Trad,PT,15.7,,32.6,Primeiro turno (governador) > 2026,1,6,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Novo Ibrape,2026-03-24,2026-03-29,1000,3.0,1,João Henrique Catan,NOVO,5.5,,32.6,Primeiro turno (governador) > 2026,1,7,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,IPR,2026-03-05,2026-03-09,,3.5,1,Eduardo Riedel,PP,47.83,13.27,19.65,Primeiro turno (governador) > 2026,1,5,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,IPR,2026-03-05,2026-03-09,,3.5,1,Fábio Trad,PT,14.41,13.27,19.65,Primeiro turno (governador) > 2026,1,6,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,IPR,2026-03-05,2026-03-09,,3.5,1,João Henrique Catan,NOVO,4.85,13.27,19.65,Primeiro turno (governador) > 2026,1,7,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Instituto Ranking Brasil,2026-02-01,2026-02-06,2000,2.2,1,Eduardo Riedel,PP,40.0,4.0,19.0,Primeiro turno (governador) > 2026,1,5,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Instituto Ranking Brasil,2026-02-01,2026-02-06,2000,2.2,1,Fábio Trad,PT,17.0,4.0,19.0,Primeiro turno (governador) > 2026,1,6,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Instituto Ranking Brasil,2026-02-01,2026-02-06,2000,2.2,1,João Henrique Catan,NOVO,14.0,4.0,19.0,Primeiro turno (governador) > 2026,1,7,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Instituto Ranking Brasil,2026-02-01,2026-02-06,2000,2.2,1,Delcídio do Amaral,PRD,5.0,4.0,19.0,Primeiro turno (governador) > 2026,1,8,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Instituto Ranking Brasil,2026-02-01,2026-02-06,2000,2.2,1,Economista Renato Gomes,DC,1.0,4.0,19.0,Primeiro turno (governador) > 2026,1,9,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Real Time Big Data,2025-11-27,2025-11-28,1200,3.0,1,Eduardo Riedel,PP,55.0,,19.0,Primeiro turno (governador) > 2025,2,5,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Real Time Big Data,2025-11-27,2025-11-28,1200,3.0,1,Fábio Trad,PT,16.0,,19.0,Primeiro turno (governador) > 2025,2,6,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,1,Real Time Big Data,2025-11-27,2025-11-28,1200,3.0,1,Marcos Pollon,PL,11.0,,19.0,Primeiro turno (governador) > 2025,2,7,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,2,Genial/Quaest,2026-08-21,2026-08-24,804,3.0,1,Eduardo Riedel,PP,59.0,,19.0,Segundo turno (governador) > Eduardo Riedel e Fábio Trad > 2026,3,4,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,2,Genial/Quaest,2026-08-21,2026-08-24,804,3.0,1,Fábio Trad,PT,22.0,,19.0,Segundo turno (governador) > Eduardo Riedel e Fábio Trad > 2026,3,5,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
MS,governador,2,Real Time Big Data,2026-08-01,2026-08-05,1600,2.0,1,Eduardo Riedel,PP,54.0,,14.0,Segundo turno (governador) > Eduardo Riedel e Fábio Trad > 2026,3,4,Pesquisas eleitorais para a eleição estadual de 2026 em Mato Grosso do Sul,72905490
