data,candidato,artigo,pageviews,fonte,url_fonte,observacao
2026-06-07,Flávio Bolsonaro,Flávio Bolsonaro,658,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-06-07,Lula,Luiz Inácio Lula da Silva,1667,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-06-07,Pablo Marçal,Pablo Marçal,278,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-06-07,Renan Santos,Renan Santos,3810,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-06-07,Romeu Zema,Romeu Zema,385,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-06-07,Ronaldo Caiado,Ronaldo Caiado,1578,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-06-07,Samara Martins,Samara Martins,99,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-06-08,Augusto Cury,Augusto Cury,435,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-06-08,Flávio Bolsonaro,Flávio Bolsonaro,847,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-06-08,Lula,Luiz Inácio Lula da Silva,1682,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-06-08,Pablo Marçal,Pablo Marçal,253,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-06-08,Renan Santos,Renan Santos,3906,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-06-08,Romeu Zema,Romeu Zema,385,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-06-08,Ronaldo Caiado,Ronaldo Caiado,695,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-06-08,Samara Martins,Samara Martins,121,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-06-09,Augusto Cury,Augusto Cury,426,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-06-09,Flávio Bolsonaro,Flávio Bolsonaro,682,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-06-09,Lula,Luiz Inácio Lula da Silva,1706,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-06-09,Pablo Marçal,Pablo Marçal,253,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-06-09,Renan Santos,Renan Santos,3120,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-06-09,Romeu Zema,Romeu Zema,385,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-06-09,Ronaldo Caiado,Ronaldo Caiado,802,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-06-09,Samara Martins,Samara Martins,232,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-06-10,Augusto Cury,Augusto Cury,513,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-06-10,Flávio Bolsonaro,Flávio Bolsonaro,755,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-06-10,Lula,Luiz Inácio Lula da Silva,1552,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-06-10,Pablo Marçal,Pablo Marçal,255,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-06-10,Renan Santos,Renan Santos,5069,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-06-10,Romeu Zema,Romeu Zema,476,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-06-10,Ronaldo Caiado,Ronaldo Caiado,737,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-06-10,Samara Martins,Samara Martins,285,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-06-11,Augusto Cury,Augusto Cury,607,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-06-11,Flávio Bolsonaro,Flávio Bolsonaro,668,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-06-11,Lula,Luiz Inácio Lula da Silva,1667,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-06-11,Pablo Marçal,Pablo Marçal,223,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-06-11,Renan Santos,Renan Santos,5223,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-06-11,Romeu Zema,Romeu Zema,526,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-06-11,Ronaldo Caiado,Ronaldo Caiado,886,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-06-11,Samara Martins,Samara Martins,262,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-06-12,Augusto Cury,Augusto Cury,373,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-06-12,Flávio Bolsonaro,Flávio Bolsonaro,561,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-06-12,Lula,Luiz Inácio Lula da Silva,1449,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-06-12,Pablo Marçal,Pablo Marçal,205,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-06-12,Renan Santos,Renan Santos,2593,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-06-12,Romeu Zema,Romeu Zema,303,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-06-12,Ronaldo Caiado,Ronaldo Caiado,744,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-06-12,Samara Martins,Samara Martins,188,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-06-13,Augusto Cury,Augusto Cury,287,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-06-13,Flávio Bolsonaro,Flávio Bolsonaro,530,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-06-13,Lula,Luiz Inácio Lula da Silva,1356,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-06-13,Pablo Marçal,Pablo Marçal,151,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-06-13,Renan Santos,Renan Santos,2057,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-06-13,Romeu Zema,Romeu Zema,308,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-06-13,Ronaldo Caiado,Ronaldo Caiado,480,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-06-13,Samara Martins,Samara Martins,174,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-06-14,Augusto Cury,Augusto Cury,333,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-06-14,Flávio Bolsonaro,Flávio Bolsonaro,525,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-06-14,Lula,Luiz Inácio Lula da Silva,1283,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-06-14,Pablo Marçal,Pablo Marçal,209,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-06-14,Renan Santos,Renan Santos,1987,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-06-14,Romeu Zema,Romeu Zema,344,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-06-14,Ronaldo Caiado,Ronaldo Caiado,854,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-06-14,Samara Martins,Samara Martins,162,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-06-15,Augusto Cury,Augusto Cury,358,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-06-15,Flávio Bolsonaro,Flávio Bolsonaro,579,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-06-15,Lula,Luiz Inácio Lula da Silva,1538,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-06-15,Pablo Marçal,Pablo Marçal,253,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-06-15,Renan Santos,Renan Santos,2011,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-06-15,Romeu Zema,Romeu Zema,388,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-06-15,Ronaldo Caiado,Ronaldo Caiado,446,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-06-15,Samara Martins,Samara Martins,140,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-06-16,Augusto Cury,Augusto Cury,428,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-06-16,Flávio Bolsonaro,Flávio Bolsonaro,675,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-06-16,Lula,Luiz Inácio Lula da Silva,1387,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-06-16,Pablo Marçal,Pablo Marçal,235,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-06-16,Renan Santos,Renan Santos,2172,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-06-16,Romeu Zema,Romeu Zema,547,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-06-16,Ronaldo Caiado,Ronaldo Caiado,612,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-06-16,Samara Martins,Samara Martins,133,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-06-17,Augusto Cury,Augusto Cury,318,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-06-17,Flávio Bolsonaro,Flávio Bolsonaro,1068,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-06-17,Lula,Luiz Inácio Lula da Silva,1458,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-06-17,Pablo Marçal,Pablo Marçal,175,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-06-17,Renan Santos,Renan Santos,2030,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-06-17,Romeu Zema,Romeu Zema,315,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-06-17,Ronaldo Caiado,Ronaldo Caiado,370,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-06-17,Samara Martins,Samara Martins,177,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-06-18,Augusto Cury,Augusto Cury,325,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-06-18,Flávio Bolsonaro,Flávio Bolsonaro,712,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
2026-06-18,Lula,Luiz Inácio Lula da Silva,1515,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva,
2026-06-18,Pablo Marçal,Pablo Marçal,235,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Pablo_Marçal,
2026-06-18,Renan Santos,Renan Santos,1611,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Renan_Santos,
2026-06-18,Romeu Zema,Romeu Zema,285,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Romeu_Zema,
2026-06-18,Ronaldo Caiado,Ronaldo Caiado,384,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Ronaldo_Caiado,
2026-06-18,Samara Martins,Samara Martins,195,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Samara_Martins,
2026-06-19,Augusto Cury,Augusto Cury,306,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Augusto_Cury,
2026-06-19,Flávio Bolsonaro,Flávio Bolsonaro,506,"Wikimedia REST API, pageviews per-article, all-access, agente user (coleta própria 1/9/2026)",https://pt.wikipedia.org/wiki/Flávio_Bolsonaro,
